Titre de tracé : 20011423;;;;;
#;Date;Heure; GMT+02:00;Moy. : Température; °C (LGR S/N: 20011423)
883;11/17/2020;20:00:00;1.112;;
884;11/17/2020;22:00:00;1.112;;
885;11/18/2020;00:00:00;1.003;;
886;11/18/2020;02:00:00;1.003;;
887;11/18/2020;04:00:00;0.893;;
888;11/18/2020;06:00:00;0.893;;
889;11/18/2020;08:00:00;0.893;;
890;11/18/2020;10:00:00;3.155;;
891;11/18/2020;12:00:00;2.517;;
892;11/18/2020;14:00:00;2.195;;
893;11/18/2020;16:00:00;1.872;;
894;11/18/2020;18:00:00;1.548;;
895;11/18/2020;20:00:00;1.330;;
896;11/18/2020;22:00:00;1.221;;
897;11/19/2020;00:00:00;1.112;;
898;11/19/2020;02:00:00;1.003;;
899;11/19/2020;04:00:00;1.003;;
900;11/19/2020;06:00:00;0.893;;
901;11/19/2020;08:00:00;0.893;;
902;11/19/2020;10:00:00;2.088;;
903;11/19/2020;12:00:00;1.980;;
904;11/19/2020;14:00:00;3.472;;
905;11/19/2020;16:00:00;3.261;;
906;11/19/2020;18:00:00;2.088;;
907;11/19/2020;20:00:00;1.764;;
908;11/19/2020;22:00:00;1.330;;
909;11/20/2020;00:00:00;1.003;;
910;11/20/2020;02:00:00;0.784;;
911;11/20/2020;04:00:00;0.674;;
912;11/20/2020;06:00:00;0.453;;
913;11/20/2020;08:00:00;0.121;;
914;11/20/2020;10:00:00;0.121;;
915;11/20/2020;12:00:00;0.121;;
916;11/20/2020;14:00:00;0.121;;
917;11/20/2020;16:00:00;0.010;;
918;11/20/2020;18:00:00;-0.102;;
919;11/20/2020;20:00:00;-0.213;;
920;11/20/2020;22:00:00;-0.325;;
921;11/21/2020;00:00:00;-0.549;;
922;11/21/2020;02:00:00;-0.662;;
923;11/21/2020;04:00:00;-0.887;;
924;11/21/2020;06:00:00;-1.114;;
925;11/21/2020;08:00:00;-1.114;;
926;11/21/2020;10:00:00;-0.213;;
927;11/21/2020;12:00:00;-0.102;;
928;11/21/2020;14:00:00;-0.102;;
929;11/21/2020;16:00:00;-0.213;;
930;11/21/2020;18:00:00;-0.437;;
931;11/21/2020;20:00:00;-0.549;;
932;11/21/2020;22:00:00;-0.549;;
933;11/22/2020;00:00:00;-0.549;;
934;11/22/2020;02:00:00;-0.662;;
935;11/22/2020;04:00:00;-0.549;;
936;11/22/2020;06:00:00;-0.325;;
937;11/22/2020;08:00:00;-0.325;;
938;11/22/2020;10:00:00;-0.102;;
939;11/22/2020;12:00:00;0.010;;
940;11/22/2020;14:00:00;0.010;;
941;11/22/2020;16:00:00;0.010;;
942;11/22/2020;18:00:00;0.010;;
943;11/22/2020;20:00:00;0.010;;
944;11/22/2020;22:00:00;0.010;;
945;11/23/2020;00:00:00;0.010;;
946;11/23/2020;02:00:00;0.010;;
947;11/23/2020;04:00:00;0.010;;
948;11/23/2020;06:00:00;0.010;;
949;11/23/2020;08:00:00;-0.102;;
950;11/23/2020;10:00:00;0.010;;
951;11/23/2020;12:00:00;0.121;;
952;11/23/2020;14:00:00;0.121;;
953;11/23/2020;16:00:00;0.121;;
954;11/23/2020;18:00:00;0.121;;
955;11/23/2020;20:00:00;0.121;;
956;11/23/2020;22:00:00;0.121;;
957;11/24/2020;00:00:00;0.121;;
958;11/24/2020;02:00:00;0.121;;
959;11/24/2020;04:00:00;0.121;;
960;11/24/2020;06:00:00;0.121;;
961;11/24/2020;08:00:00;0.121;;
962;11/24/2020;10:00:00;0.121;;
963;11/24/2020;12:00:00;0.121;;
964;11/24/2020;14:00:00;0.121;;
965;11/24/2020;16:00:00;0.121;;
966;11/24/2020;18:00:00;0.121;;
967;11/24/2020;20:00:00;0.121;;
968;11/24/2020;22:00:00;0.010;;
969;11/25/2020;00:00:00;0.010;;
970;11/25/2020;02:00:00;0.010;;
971;11/25/2020;04:00:00;-0.102;;
972;11/25/2020;06:00:00;-0.102;;
973;11/25/2020;08:00:00;-0.102;;
974;11/25/2020;10:00:00;0.010;;
975;11/25/2020;12:00:00;0.010;;
976;11/25/2020;14:00:00;0.010;;
977;11/25/2020;16:00:00;0.010;;
978;11/25/2020;18:00:00;-0.102;;
979;11/25/2020;20:00:00;-0.213;;
980;11/25/2020;22:00:00;-0.325;;
981;11/26/2020;00:00:00;-0.437;;
982;11/26/2020;02:00:00;-0.549;;
983;11/26/2020;04:00:00;-0.662;;
984;11/26/2020;06:00:00;-0.774;;
985;11/26/2020;08:00:00;-0.887;;
986;11/26/2020;10:00:00;-0.213;;
987;11/26/2020;12:00:00;-0.325;;
988;11/26/2020;14:00:00;-0.437;;
989;11/26/2020;16:00:00;-0.437;;
990;11/26/2020;18:00:00;-0.662;;
991;11/26/2020;20:00:00;-0.887;;
992;11/26/2020;22:00:00;-1.001;;
993;11/27/2020;00:00:00;-1.114;;
994;11/27/2020;02:00:00;-1.228;;
995;11/27/2020;04:00:00;-1.341;;
996;11/27/2020;06:00:00;-1.456;;
997;11/27/2020;08:00:00;-1.570;;
998;11/27/2020;10:00:00;-0.662;;
999;11/27/2020;12:00:00;-0.774;;
1000;11/27/2020;14:00:00;-0.774;;
1001;11/27/2020;16:00:00;-0.887;;
1002;11/27/2020;18:00:00;-1.001;;
1003;11/27/2020;20:00:00;-1.341;;
1004;11/27/2020;22:00:00;-1.456;;
1005;11/28/2020;00:00:00;-1.570;;
1006;11/28/2020;02:00:00;-1.684;;
1007;11/28/2020;04:00:00;-1.341;;
1008;11/28/2020;06:00:00;-1.114;;
1009;11/28/2020;08:00:00;-0.887;;
1010;11/28/2020;10:00:00;-0.662;;
1011;11/28/2020;12:00:00;-0.437;;
1012;11/28/2020;14:00:00;-0.325;;
1013;11/28/2020;16:00:00;-0.213;;
1014;11/28/2020;18:00:00;-0.102;;
1015;11/28/2020;20:00:00;-0.213;;
1016;11/28/2020;22:00:00;-0.325;;
1017;11/29/2020;00:00:00;-0.549;;
1018;11/29/2020;02:00:00;-0.774;;
1019;11/29/2020;04:00:00;-1.001;;
1020;11/29/2020;06:00:00;-1.114;;
1021;11/29/2020;08:00:00;-1.228;;
1022;11/29/2020;10:00:00;-0.662;;
1023;11/29/2020;12:00:00;-0.774;;
1024;11/29/2020;14:00:00;-0.774;;
1025;11/29/2020;16:00:00;-0.774;;
1026;11/29/2020;18:00:00;-1.001;;
1027;11/29/2020;20:00:00;-1.341;;
1028;11/29/2020;22:00:00;-1.570;;
1029;11/30/2020;00:00:00;-1.799;;
1030;11/30/2020;02:00:00;-1.914;;
1031;11/30/2020;04:00:00;-2.030;;
1032;11/30/2020;06:00:00;-2.377;;
1033;11/30/2020;08:00:00;-2.494;;
1034;11/30/2020;10:00:00;-1.684;;
1035;11/30/2020;12:00:00;-1.799;;
1036;11/30/2020;14:00:00;-1.799;;
1037;11/30/2020;16:00:00;-1.799;;
1038;11/30/2020;18:00:00;-2.261;;
1039;11/30/2020;20:00:00;-2.610;;
1040;11/30/2020;22:00:00;-2.844;;
1041;12/01/2020;00:00:00;-2.962;;
1042;12/01/2020;02:00:00;-3.079;;
1043;12/01/2020;04:00:00;-2.962;;
1044;12/01/2020;06:00:00;-2.844;;
1045;12/01/2020;08:00:00;-2.610;;
1046;12/01/2020;10:00:00;-1.684;;
1047;12/01/2020;12:00:00;-0.887;;
1048;12/01/2020;14:00:00;-0.549;;
1049;12/01/2020;16:00:00;-0.887;;
1050;12/01/2020;18:00:00;-2.145;;
1051;12/01/2020;20:00:00;-2.844;;
1052;12/01/2020;22:00:00;-2.844;;
1053;12/02/2020;00:00:00;-2.962;;
1054;12/02/2020;02:00:00;-2.962;;
1055;12/02/2020;04:00:00;-2.962;;
1056;12/02/2020;06:00:00;-2.962;;
1057;12/02/2020;08:00:00;-2.844;;
1058;12/02/2020;10:00:00;-2.962;;
1059;12/02/2020;12:00:00;-2.727;;
1060;12/02/2020;14:00:00;-2.261;;
1061;12/02/2020;16:00:00;-2.494;;
1062;12/02/2020;18:00:00;-3.079;;
1063;12/02/2020;20:00:00;-3.434;;
1064;12/02/2020;22:00:00;-3.792;;
1065;12/03/2020;00:00:00;-4.031;;
1066;12/03/2020;02:00:00;-4.272;;
1067;12/03/2020;04:00:00;-4.514;;
1068;12/03/2020;06:00:00;-4.758;;
1069;12/03/2020;08:00:00;-4.880;;
1070;12/03/2020;10:00:00;-4.031;;
1071;12/03/2020;12:00:00;-4.152;;
1072;12/03/2020;14:00:00;-4.152;;
1073;12/03/2020;16:00:00;-4.152;;
1074;12/03/2020;18:00:00;-4.031;;
1075;12/03/2020;20:00:00;-4.031;;
1076;12/03/2020;22:00:00;-4.031;;
1077;12/04/2020;00:00:00;-4.031;;
1078;12/04/2020;02:00:00;-3.792;;
1079;12/04/2020;04:00:00;-3.434;;
1080;12/04/2020;06:00:00;-3.197;;
1081;12/04/2020;08:00:00;-2.844;;
1082;12/04/2020;10:00:00;-2.727;;
1083;12/04/2020;12:00:00;-2.494;;
1084;12/04/2020;14:00:00;-2.377;;
1085;12/04/2020;16:00:00;-2.261;;
1086;12/04/2020;18:00:00;-2.145;;
1087;12/04/2020;20:00:00;-2.030;;
1088;12/04/2020;22:00:00;-1.914;;
1089;12/05/2020;00:00:00;-1.914;;
1090;12/05/2020;02:00:00;-1.799;;
1091;12/05/2020;04:00:00;-1.684;;
1092;12/05/2020;06:00:00;-1.684;;
1093;12/05/2020;08:00:00;-1.570;;
1094;12/05/2020;10:00:00;-1.570;;
1095;12/05/2020;12:00:00;-1.456;;
1096;12/05/2020;14:00:00;-1.456;;
1097;12/05/2020;16:00:00;-1.341;;
1098;12/05/2020;18:00:00;-1.341;;
1099;12/05/2020;20:00:00;-1.228;;
1100;12/05/2020;22:00:00;-1.228;;
1101;12/06/2020;00:00:00;-1.228;;
1102;12/06/2020;02:00:00;-1.114;;
1103;12/06/2020;04:00:00;-1.114;;
1104;12/06/2020;06:00:00;-1.114;;
1105;12/06/2020;08:00:00;-1.001;;
1106;12/06/2020;10:00:00;-1.001;;
1107;12/06/2020;12:00:00;-1.001;;
1108;12/06/2020;14:00:00;-1.001;;
1109;12/06/2020;16:00:00;-0.887;;
1110;12/06/2020;18:00:00;-0.887;;
1111;12/06/2020;20:00:00;-0.887;;
1112;12/06/2020;22:00:00;-0.887;;
1113;12/07/2020;00:00:00;-0.774;;
1114;12/07/2020;02:00:00;-0.774;;
1115;12/07/2020;04:00:00;-0.774;;
1116;12/07/2020;06:00:00;-0.774;;
1117;12/07/2020;08:00:00;-0.774;;
1118;12/07/2020;10:00:00;-0.774;;
1119;12/07/2020;12:00:00;-0.662;;
1120;12/07/2020;14:00:00;-0.662;;
1121;12/07/2020;16:00:00;-0.662;;
1122;12/07/2020;18:00:00;-0.662;;
1123;12/07/2020;20:00:00;-0.662;;
1124;12/07/2020;22:00:00;-0.662;;
1125;12/08/2020;00:00:00;-0.662;;
1126;12/08/2020;02:00:00;-0.662;;
1127;12/08/2020;04:00:00;-0.549;;
1128;12/08/2020;06:00:00;-0.549;;
1129;12/08/2020;08:00:00;-0.549;;
1130;12/08/2020;10:00:00;-0.549;;
1131;12/08/2020;12:00:00;-0.549;;
1132;12/08/2020;14:00:00;-0.549;;
1133;12/08/2020;16:00:00;-0.549;;
1134;12/08/2020;18:00:00;-0.549;;
1135;12/08/2020;20:00:00;-0.549;;
1136;12/08/2020;22:00:00;-0.549;;
1137;12/09/2020;00:00:00;-0.549;;
1138;12/09/2020;02:00:00;-0.437;;
1139;12/09/2020;04:00:00;-0.437;;
1140;12/09/2020;06:00:00;-0.437;;
1141;12/09/2020;08:00:00;-0.437;;
1142;12/09/2020;10:00:00;-0.437;;
1143;12/09/2020;12:00:00;-0.437;;
1144;12/09/2020;14:00:00;-0.437;;
1145;12/09/2020;16:00:00;-0.437;;
1146;12/09/2020;18:00:00;-0.437;;
1147;12/09/2020;20:00:00;-0.437;;
1148;12/09/2020;22:00:00;-0.437;;
1149;12/10/2020;00:00:00;-0.325;;
1150;12/10/2020;02:00:00;-0.325;;
1151;12/10/2020;04:00:00;-0.325;;
1152;12/10/2020;06:00:00;-0.325;;
1153;12/10/2020;08:00:00;-0.325;;
1154;12/10/2020;10:00:00;-0.325;;
1155;12/10/2020;12:00:00;-0.325;;
1156;12/10/2020;14:00:00;-0.325;;
1157;12/10/2020;16:00:00;-0.325;;
1158;12/10/2020;18:00:00;-0.325;;
1159;12/10/2020;20:00:00;-0.325;;
1160;12/10/2020;22:00:00;-0.325;;
1161;12/11/2020;00:00:00;-0.325;;
1162;12/11/2020;02:00:00;-0.325;;
1163;12/11/2020;04:00:00;-0.325;;
1164;12/11/2020;06:00:00;-0.325;;
1165;12/11/2020;08:00:00;-0.325;;
1166;12/11/2020;10:00:00;-0.325;;
1167;12/11/2020;12:00:00;-0.325;;
1168;12/11/2020;14:00:00;-0.325;;
1169;12/11/2020;16:00:00;-0.325;;
1170;12/11/2020;18:00:00;-0.325;;
1171;12/11/2020;20:00:00;-0.325;;
1172;12/11/2020;22:00:00;-0.325;;
1173;12/12/2020;00:00:00;-0.213;;
1174;12/12/2020;02:00:00;-0.213;;
1175;12/12/2020;04:00:00;-0.213;;
1176;12/12/2020;06:00:00;-0.325;;
1177;12/12/2020;08:00:00;-0.213;;
1178;12/12/2020;10:00:00;-0.213;;
1179;12/12/2020;12:00:00;-0.213;;
1180;12/12/2020;14:00:00;-0.213;;
1181;12/12/2020;16:00:00;-0.213;;
1182;12/12/2020;18:00:00;-0.213;;
1183;12/12/2020;20:00:00;-0.213;;
1184;12/12/2020;22:00:00;-0.213;;
1185;12/13/2020;00:00:00;-0.213;;
1186;12/13/2020;02:00:00;-0.213;;
1187;12/13/2020;04:00:00;-0.213;;
1188;12/13/2020;06:00:00;-0.213;;
1189;12/13/2020;08:00:00;-0.102;;
1190;12/13/2020;10:00:00;-0.213;;
1191;12/13/2020;12:00:00;-0.102;;
1192;12/13/2020;14:00:00;-0.102;;
1193;12/13/2020;16:00:00;-0.102;;
1194;12/13/2020;18:00:00;-0.102;;
1195;12/13/2020;20:00:00;-0.102;;
1196;12/13/2020;22:00:00;-0.102;;
1197;12/14/2020;00:00:00;-0.102;;
1198;12/14/2020;02:00:00;-0.102;;
1199;12/14/2020;04:00:00;-0.102;;
1200;12/14/2020;06:00:00;-0.102;;
1201;12/14/2020;08:00:00;-0.102;;
1202;12/14/2020;10:00:00;-0.102;;
1203;12/14/2020;12:00:00;-0.102;;
1204;12/14/2020;14:00:00;-0.102;;
1205;12/14/2020;16:00:00;-0.102;;
1206;12/14/2020;18:00:00;-0.102;;
1207;12/14/2020;20:00:00;-0.102;;
1208;12/14/2020;22:00:00;-0.102;;
1209;12/15/2020;00:00:00;-0.102;;
1210;12/15/2020;02:00:00;-0.102;;
1211;12/15/2020;04:00:00;-0.102;;
1212;12/15/2020;06:00:00;-0.102;;
1213;12/15/2020;08:00:00;-0.102;;
1214;12/15/2020;10:00:00;-0.102;;
1215;12/15/2020;12:00:00;-0.102;;
1216;12/15/2020;14:00:00;-0.102;;
1217;12/15/2020;16:00:00;-0.102;;
1218;12/15/2020;18:00:00;0.010;;
1219;12/15/2020;20:00:00;0.010;;
1220;12/15/2020;22:00:00;-0.102;;
1221;12/16/2020;00:00:00;0.010;;
1222;12/16/2020;02:00:00;0.010;;
1223;12/16/2020;04:00:00;0.010;;
1224;12/16/2020;06:00:00;0.010;;
1225;12/16/2020;08:00:00;0.010;;
1226;12/16/2020;10:00:00;0.010;;
1227;12/16/2020;12:00:00;0.010;;
1228;12/16/2020;14:00:00;0.010;;
1229;12/16/2020;16:00:00;0.010;;
1230;12/16/2020;18:00:00;0.010;;
1231;12/16/2020;20:00:00;0.010;;
1232;12/16/2020;22:00:00;0.010;;
1233;12/17/2020;00:00:00;0.010;;
1234;12/17/2020;02:00:00;0.010;;
1235;12/17/2020;04:00:00;0.010;;
1236;12/17/2020;06:00:00;0.010;;
1237;12/17/2020;08:00:00;0.010;;
1238;12/17/2020;10:00:00;0.010;;
1239;12/17/2020;12:00:00;0.010;;
1240;12/17/2020;14:00:00;0.010;;
1241;12/17/2020;16:00:00;0.010;;
1242;12/17/2020;18:00:00;0.010;;
1243;12/17/2020;20:00:00;0.010;;
1244;12/17/2020;22:00:00;0.010;;
1245;12/18/2020;00:00:00;0.010;;
1246;12/18/2020;02:00:00;0.010;;
1247;12/18/2020;04:00:00;0.010;;
1248;12/18/2020;06:00:00;0.010;;
1249;12/18/2020;08:00:00;0.010;;
1250;12/18/2020;10:00:00;0.010;;
1251;12/18/2020;12:00:00;0.010;;
1252;12/18/2020;14:00:00;0.010;;
1253;12/18/2020;16:00:00;0.010;;
1254;12/18/2020;18:00:00;0.010;;
1255;12/18/2020;20:00:00;0.010;;
1256;12/18/2020;22:00:00;0.010;;
1257;12/19/2020;00:00:00;0.010;;
1258;12/19/2020;02:00:00;0.010;;
1259;12/19/2020;04:00:00;0.010;;
1260;12/19/2020;06:00:00;0.010;;
1261;12/19/2020;08:00:00;0.010;;
1262;12/19/2020;10:00:00;0.010;;
1263;12/19/2020;12:00:00;0.010;;
1264;12/19/2020;14:00:00;0.010;;
1265;12/19/2020;16:00:00;0.010;;
1266;12/19/2020;18:00:00;0.010;;
1267;12/19/2020;20:00:00;0.010;;
1268;12/19/2020;22:00:00;0.121;;
1269;12/20/2020;00:00:00;0.010;;
1270;12/20/2020;02:00:00;0.010;;
1271;12/20/2020;04:00:00;0.121;;
1272;12/20/2020;06:00:00;0.010;;
1273;12/20/2020;08:00:00;0.010;;
1274;12/20/2020;10:00:00;0.010;;
1275;12/20/2020;12:00:00;0.010;;
1276;12/20/2020;14:00:00;0.121;;
1277;12/20/2020;16:00:00;0.121;;
1278;12/20/2020;18:00:00;0.121;;
1279;12/20/2020;20:00:00;0.121;;
1280;12/20/2020;22:00:00;0.121;;
1281;12/21/2020;00:00:00;0.121;;
1282;12/21/2020;02:00:00;0.121;;
1283;12/21/2020;04:00:00;0.121;;
1284;12/21/2020;06:00:00;0.121;;
1285;12/21/2020;08:00:00;0.121;;
1286;12/21/2020;10:00:00;0.121;;
1287;12/21/2020;12:00:00;0.121;;
1288;12/21/2020;14:00:00;0.121;;
1289;12/21/2020;16:00:00;0.121;;
1290;12/21/2020;18:00:00;0.121;;
1291;12/21/2020;20:00:00;0.121;;
1292;12/21/2020;22:00:00;0.121;;
1293;12/22/2020;00:00:00;0.121;;
1294;12/22/2020;02:00:00;0.121;;
1295;12/22/2020;04:00:00;0.121;;
1296;12/22/2020;06:00:00;0.121;;
1297;12/22/2020;08:00:00;0.121;;
1298;12/22/2020;10:00:00;0.121;;
1299;12/22/2020;12:00:00;0.121;;
1300;12/22/2020;14:00:00;0.121;;
1301;12/22/2020;16:00:00;0.121;;
1302;12/22/2020;18:00:00;0.121;;
1303;12/22/2020;20:00:00;0.121;;
1304;12/22/2020;22:00:00;0.121;;
1305;12/23/2020;00:00:00;0.121;;
1306;12/23/2020;02:00:00;0.121;;
1307;12/23/2020;04:00:00;0.121;;
1308;12/23/2020;06:00:00;0.121;;
1309;12/23/2020;08:00:00;0.121;;
1310;12/23/2020;10:00:00;0.121;;
1311;12/23/2020;12:00:00;0.121;;
1312;12/23/2020;14:00:00;0.121;;
1313;12/23/2020;16:00:00;0.121;;
1314;12/23/2020;18:00:00;0.121;;
1315;12/23/2020;20:00:00;0.121;;
1316;12/23/2020;22:00:00;0.121;;
1317;12/24/2020;00:00:00;0.121;;
1318;12/24/2020;02:00:00;0.121;;
1319;12/24/2020;04:00:00;0.121;;
1320;12/24/2020;06:00:00;0.121;;
1321;12/24/2020;08:00:00;0.121;;
1322;12/24/2020;10:00:00;0.121;;
1323;12/24/2020;12:00:00;0.121;;
1324;12/24/2020;14:00:00;0.121;;
1325;12/24/2020;16:00:00;0.121;;
1326;12/24/2020;18:00:00;0.121;;
1327;12/24/2020;20:00:00;0.121;;
1328;12/24/2020;22:00:00;0.121;;
1329;12/25/2020;00:00:00;0.121;;
1330;12/25/2020;02:00:00;0.121;;
1331;12/25/2020;04:00:00;0.121;;
1332;12/25/2020;06:00:00;0.121;;
1333;12/25/2020;08:00:00;0.121;;
1334;12/25/2020;10:00:00;0.121;;
1335;12/25/2020;12:00:00;0.121;;
1336;12/25/2020;14:00:00;0.121;;
1337;12/25/2020;16:00:00;0.121;;
1338;12/25/2020;18:00:00;0.121;;
1339;12/25/2020;20:00:00;0.121;;
1340;12/25/2020;22:00:00;0.121;;
1341;12/26/2020;00:00:00;0.121;;
1342;12/26/2020;02:00:00;0.121;;
1343;12/26/2020;04:00:00;0.121;;
1344;12/26/2020;06:00:00;0.121;;
1345;12/26/2020;08:00:00;0.121;;
1346;12/26/2020;10:00:00;0.121;;
1347;12/26/2020;12:00:00;0.121;;
1348;12/26/2020;14:00:00;0.121;;
1349;12/26/2020;16:00:00;0.121;;
1350;12/26/2020;18:00:00;0.121;;
1351;12/26/2020;20:00:00;0.121;;
1352;12/26/2020;22:00:00;0.121;;
1353;12/27/2020;00:00:00;0.121;;
1354;12/27/2020;02:00:00;0.121;;
1355;12/27/2020;04:00:00;0.121;;
1356;12/27/2020;06:00:00;0.121;;
1357;12/27/2020;08:00:00;0.121;;
1358;12/27/2020;10:00:00;0.121;;
1359;12/27/2020;12:00:00;0.121;;
1360;12/27/2020;14:00:00;0.121;;
1361;12/27/2020;16:00:00;0.121;;
1362;12/27/2020;18:00:00;0.121;;
1363;12/27/2020;20:00:00;0.121;;
1364;12/27/2020;22:00:00;0.121;;
1365;12/28/2020;00:00:00;0.121;;
1366;12/28/2020;02:00:00;0.121;;
1367;12/28/2020;04:00:00;0.121;;
1368;12/28/2020;06:00:00;0.121;;
1369;12/28/2020;08:00:00;0.121;;
1370;12/28/2020;10:00:00;0.121;;
1371;12/28/2020;12:00:00;0.121;;
1372;12/28/2020;14:00:00;0.121;;
1373;12/28/2020;16:00:00;0.121;;
1374;12/28/2020;18:00:00;0.121;;
1375;12/28/2020;20:00:00;0.121;;
1376;12/28/2020;22:00:00;0.121;;
1377;12/29/2020;00:00:00;0.121;;
1378;12/29/2020;02:00:00;0.121;;
1379;12/29/2020;04:00:00;0.121;;
1380;12/29/2020;06:00:00;0.121;;
1381;12/29/2020;08:00:00;0.121;;
1382;12/29/2020;10:00:00;0.121;;
1383;12/29/2020;12:00:00;0.121;;
1384;12/29/2020;14:00:00;0.121;;
1385;12/29/2020;16:00:00;0.121;;
1386;12/29/2020;18:00:00;0.121;;
1387;12/29/2020;20:00:00;0.121;;
1388;12/29/2020;22:00:00;0.121;;
1389;12/30/2020;00:00:00;0.121;;
1390;12/30/2020;02:00:00;0.121;;
1391;12/30/2020;04:00:00;0.121;;
1392;12/30/2020;06:00:00;0.121;;
1393;12/30/2020;08:00:00;0.121;;
1394;12/30/2020;10:00:00;0.121;;
1395;12/30/2020;12:00:00;0.121;;
1396;12/30/2020;14:00:00;0.121;;
1397;12/30/2020;16:00:00;0.121;;
1398;12/30/2020;18:00:00;0.121;;
1399;12/30/2020;20:00:00;0.121;;
1400;12/30/2020;22:00:00;0.121;;
1401;12/31/2020;00:00:00;0.121;;
1402;12/31/2020;02:00:00;0.121;;
1403;12/31/2020;04:00:00;0.121;;
1404;12/31/2020;06:00:00;0.121;;
1405;12/31/2020;08:00:00;0.121;;
1406;12/31/2020;10:00:00;0.121;;
1407;12/31/2020;12:00:00;0.121;;
1408;12/31/2020;14:00:00;0.121;;
1409;12/31/2020;16:00:00;0.232;;
1410;12/31/2020;18:00:00;0.121;;
1411;12/31/2020;20:00:00;0.121;;
1412;12/31/2020;22:00:00;0.121;;
1413;01/01/2021;00:00:00;0.121;;
1414;01/01/2021;02:00:00;0.121;;
1415;01/01/2021;04:00:00;0.121;;
1416;01/01/2021;06:00:00;0.121;;
1417;01/01/2021;08:00:00;0.121;;
1418;01/01/2021;10:00:00;0.121;;
1419;01/01/2021;12:00:00;0.121;;
1420;01/01/2021;14:00:00;0.232;;
1421;01/01/2021;16:00:00;0.232;;
1422;01/01/2021;18:00:00;0.232;;
1423;01/01/2021;20:00:00;0.232;;
1424;01/01/2021;22:00:00;0.121;;
1425;01/02/2021;00:00:00;0.232;;
1426;01/02/2021;02:00:00;0.232;;
1427;01/02/2021;04:00:00;0.121;;
1428;01/02/2021;06:00:00;0.232;;
1429;01/02/2021;08:00:00;0.232;;
1430;01/02/2021;10:00:00;0.232;;
1431;01/02/2021;12:00:00;0.232;;
1432;01/02/2021;14:00:00;0.232;;
1433;01/02/2021;16:00:00;0.232;;
1434;01/02/2021;18:00:00;0.232;;
1435;01/02/2021;20:00:00;0.232;;
1436;01/02/2021;22:00:00;0.232;;
1437;01/03/2021;00:00:00;0.232;;
1438;01/03/2021;02:00:00;0.232;;
1439;01/03/2021;04:00:00;0.232;;
1440;01/03/2021;06:00:00;0.232;;
1441;01/03/2021;08:00:00;0.232;;
1442;01/03/2021;10:00:00;0.232;;
1443;01/03/2021;12:00:00;0.232;;
1444;01/03/2021;14:00:00;0.232;;
1445;01/03/2021;16:00:00;0.232;;
1446;01/03/2021;18:00:00;0.232;;
1447;01/03/2021;20:00:00;0.232;;
1448;01/03/2021;22:00:00;0.232;;
1449;01/04/2021;00:00:00;0.232;;
1450;01/04/2021;02:00:00;0.232;;
1451;01/04/2021;04:00:00;0.232;;
1452;01/04/2021;06:00:00;0.232;;
1453;01/04/2021;08:00:00;0.232;;
1454;01/04/2021;10:00:00;0.232;;
1455;01/04/2021;12:00:00;0.232;;
1456;01/04/2021;14:00:00;0.232;;
1457;01/04/2021;16:00:00;0.232;;
1458;01/04/2021;18:00:00;0.232;;
1459;01/04/2021;20:00:00;0.232;;
1460;01/04/2021;22:00:00;0.232;;
1461;01/05/2021;00:00:00;0.232;;
1462;01/05/2021;02:00:00;0.232;;
1463;01/05/2021;04:00:00;0.232;;
1464;01/05/2021;06:00:00;0.232;;
1465;01/05/2021;08:00:00;0.232;;
1466;01/05/2021;10:00:00;0.232;;
1467;01/05/2021;12:00:00;0.232;;
1468;01/05/2021;14:00:00;0.232;;
1469;01/05/2021;16:00:00;0.232;;
1470;01/05/2021;18:00:00;0.232;;
1471;01/05/2021;20:00:00;0.232;;
1472;01/05/2021;22:00:00;0.232;;
1473;01/06/2021;00:00:00;0.232;;
1474;01/06/2021;02:00:00;0.232;;
1475;01/06/2021;04:00:00;0.232;;
1476;01/06/2021;06:00:00;0.232;;
1477;01/06/2021;08:00:00;0.232;;
1478;01/06/2021;10:00:00;0.232;;
1479;01/06/2021;12:00:00;0.232;;
1480;01/06/2021;14:00:00;0.232;;
1481;01/06/2021;16:00:00;0.232;;
1482;01/06/2021;18:00:00;0.232;;
1483;01/06/2021;20:00:00;0.232;;
1484;01/06/2021;22:00:00;0.232;;
1485;01/07/2021;00:00:00;0.232;;
1486;01/07/2021;02:00:00;0.232;;
1487;01/07/2021;04:00:00;0.232;;
1488;01/07/2021;06:00:00;0.232;;
1489;01/07/2021;08:00:00;0.232;;
1490;01/07/2021;10:00:00;0.232;;
1491;01/07/2021;12:00:00;0.232;;
1492;01/07/2021;14:00:00;0.232;;
1493;01/07/2021;16:00:00;0.232;;
1494;01/07/2021;18:00:00;0.232;;
1495;01/07/2021;20:00:00;0.232;;
1496;01/07/2021;22:00:00;0.232;;
1497;01/08/2021;00:00:00;0.232;;
1498;01/08/2021;02:00:00;0.343;;
1499;01/08/2021;04:00:00;0.343;;
1500;01/08/2021;06:00:00;0.343;;
1501;01/08/2021;08:00:00;0.232;;
1502;01/08/2021;10:00:00;0.232;;
1503;01/08/2021;12:00:00;0.343;;
1504;01/08/2021;14:00:00;0.343;;
1505;01/08/2021;16:00:00;0.343;;
1506;01/08/2021;18:00:00;0.343;;
1507;01/08/2021;20:00:00;0.343;;
1508;01/08/2021;22:00:00;0.232;;
