Titre de tracé : 20011431;;;;;
#;Date;Heure; GMT+02:00;Moy. : Température; °C (LGR S/N: 20011431)
661;09/02/2020;08:00:00;9.077;;
662;09/02/2020;10:00:00;8.481;;
663;09/02/2020;12:00:00;12.690;;
664;09/02/2020;14:00:00;18.045;;
665;09/02/2020;16:00:00;16.903;;
666;09/02/2020;18:00:00;14.804;;
667;09/02/2020;20:00:00;13.269;;
668;09/02/2020;22:00:00;12.207;;
669;09/03/2020;00:00:00;11.139;;
670;09/03/2020;02:00:00;9.866;;
671;09/03/2020;04:00:00;8.779;;
672;09/03/2020;06:00:00;8.182;;
673;09/03/2020;08:00:00;7.481;;
674;09/03/2020;10:00:00;7.179;;
675;09/03/2020;12:00:00;11.722;;
676;09/03/2020;14:00:00;17.475;;
677;09/03/2020;16:00:00;17.760;;
678;09/03/2020;18:00:00;15.951;;
679;09/03/2020;20:00:00;14.038;;
680;09/03/2020;22:00:00;12.401;;
681;09/04/2020;00:00:00;11.041;;
682;09/04/2020;02:00:00;10.063;;
683;09/04/2020;04:00:00;9.373;;
684;09/04/2020;06:00:00;8.779;;
685;09/04/2020;08:00:00;8.382;;
686;09/04/2020;10:00:00;8.581;;
687;09/04/2020;12:00:00;13.654;;
688;09/04/2020;14:00:00;19.377;;
689;09/04/2020;16:00:00;19.662;;
690;09/04/2020;18:00:00;17.760;;
691;09/04/2020;20:00:00;15.855;;
692;09/04/2020;22:00:00;14.230;;
693;09/05/2020;00:00:00;12.883;;
694;09/05/2020;02:00:00;11.819;;
695;09/05/2020;04:00:00;10.944;;
696;09/05/2020;06:00:00;10.161;;
697;09/05/2020;08:00:00;9.472;;
698;09/05/2020;10:00:00;9.373;;
699;09/05/2020;12:00:00;14.134;;
700;09/05/2020;14:00:00;19.567;;
701;09/05/2020;16:00:00;18.616;;
702;09/05/2020;18:00:00;16.523;;
703;09/05/2020;20:00:00;14.613;;
704;09/05/2020;22:00:00;12.980;;
705;09/06/2020;00:00:00;11.625;;
706;09/06/2020;02:00:00;10.651;;
707;09/06/2020;04:00:00;9.768;;
708;09/06/2020;06:00:00;9.077;;
709;09/06/2020;08:00:00;8.382;;
710;09/06/2020;10:00:00;8.182;;
711;09/06/2020;12:00:00;12.883;;
712;09/06/2020;14:00:00;17.855;;
713;09/06/2020;16:00:00;18.331;;
714;09/06/2020;18:00:00;16.523;;
715;09/06/2020;20:00:00;14.421;;
716;09/06/2020;22:00:00;13.076;;
717;09/07/2020;00:00:00;12.013;;
718;09/07/2020;02:00:00;11.236;;
719;09/07/2020;04:00:00;10.651;;
720;09/07/2020;06:00:00;9.965;;
721;09/07/2020;08:00:00;9.472;;
722;09/07/2020;10:00:00;9.077;;
723;09/07/2020;12:00:00;13.173;;
724;09/07/2020;14:00:00;18.426;;
725;09/07/2020;16:00:00;18.711;;
726;09/07/2020;18:00:00;16.808;;
727;09/07/2020;20:00:00;14.996;;
728;09/07/2020;22:00:00;13.750;;
729;09/08/2020;00:00:00;12.690;;
730;09/08/2020;02:00:00;11.334;;
731;09/08/2020;04:00:00;10.259;;
732;09/08/2020;06:00:00;9.472;;
733;09/08/2020;08:00:00;8.779;;
734;09/08/2020;10:00:00;8.581;;
735;09/08/2020;12:00:00;13.076;;
736;09/08/2020;14:00:00;18.806;;
737;09/08/2020;16:00:00;17.855;;
738;09/08/2020;18:00:00;16.808;;
739;09/08/2020;20:00:00;15.569;;
740;09/08/2020;22:00:00;13.942;;
741;09/09/2020;00:00:00;12.497;;
742;09/09/2020;02:00:00;11.431;;
743;09/09/2020;04:00:00;10.553;;
744;09/09/2020;06:00:00;9.965;;
745;09/09/2020;08:00:00;9.373;;
746;09/09/2020;10:00:00;9.866;;
747;09/09/2020;12:00:00;11.139;;
748;09/09/2020;14:00:00;12.787;;
749;09/09/2020;16:00:00;14.325;;
750;09/09/2020;18:00:00;14.325;;
751;09/09/2020;20:00:00;13.558;;
752;09/09/2020;22:00:00;12.497;;
753;09/10/2020;00:00:00;11.431;;
754;09/10/2020;02:00:00;10.944;;
755;09/10/2020;04:00:00;10.651;;
756;09/10/2020;06:00:00;9.866;;
757;09/10/2020;08:00:00;9.275;;
758;09/10/2020;10:00:00;9.571;;
759;09/10/2020;12:00:00;11.722;;
760;09/10/2020;14:00:00;15.282;;
761;09/10/2020;16:00:00;16.808;;
762;09/10/2020;18:00:00;15.569;;
763;09/10/2020;20:00:00;14.421;;
764;09/10/2020;22:00:00;13.365;;
765;09/11/2020;00:00:00;12.497;;
766;09/11/2020;02:00:00;11.819;;
767;09/11/2020;04:00:00;11.334;;
768;09/11/2020;06:00:00;10.357;;
769;09/11/2020;08:00:00;9.669;;
770;09/11/2020;10:00:00;9.571;;
771;09/11/2020;12:00:00;12.980;;
772;09/11/2020;14:00:00;15.664;;
773;09/11/2020;16:00:00;15.091;;
774;09/11/2020;18:00:00;14.900;;
775;09/11/2020;20:00:00;13.846;;
776;09/11/2020;22:00:00;13.076;;
777;09/12/2020;00:00:00;12.110;;
778;09/12/2020;02:00:00;11.139;;
779;09/12/2020;04:00:00;10.357;;
780;09/12/2020;06:00:00;9.669;;
781;09/12/2020;08:00:00;9.077;;
782;09/12/2020;10:00:00;9.077;;
783;09/12/2020;12:00:00;13.365;;
784;09/12/2020;14:00:00;17.855;;
785;09/12/2020;16:00:00;18.996;;
786;09/12/2020;18:00:00;17.475;;
787;09/12/2020;20:00:00;15.760;;
788;09/12/2020;22:00:00;14.038;;
789;09/13/2020;00:00:00;12.690;;
790;09/13/2020;02:00:00;11.722;;
791;09/13/2020;04:00:00;10.846;;
792;09/13/2020;06:00:00;10.259;;
793;09/13/2020;08:00:00;9.669;;
794;09/13/2020;10:00:00;9.571;;
795;09/13/2020;12:00:00;14.038;;
796;09/13/2020;14:00:00;19.377;;
797;09/13/2020;16:00:00;19.853;;
798;09/13/2020;18:00:00;18.426;;
799;09/13/2020;20:00:00;16.999;;
800;09/13/2020;22:00:00;15.569;;
801;09/14/2020;00:00:00;14.517;;
802;09/14/2020;02:00:00;13.269;;
803;09/14/2020;04:00:00;12.207;;
804;09/14/2020;06:00:00;11.334;;
805;09/14/2020;08:00:00;10.553;;
806;09/14/2020;10:00:00;10.259;;
807;09/14/2020;12:00:00;14.421;;
808;09/14/2020;14:00:00;18.901;;
809;09/14/2020;16:00:00;19.472;;
810;09/14/2020;18:00:00;18.236;;
811;09/14/2020;20:00:00;16.618;;
812;09/14/2020;22:00:00;14.996;;
813;09/15/2020;00:00:00;13.654;;
814;09/15/2020;02:00:00;12.497;;
815;09/15/2020;04:00:00;11.431;;
816;09/15/2020;06:00:00;10.553;;
817;09/15/2020;08:00:00;10.063;;
818;09/15/2020;10:00:00;9.669;;
819;09/15/2020;12:00:00;13.942;;
820;09/15/2020;14:00:00;19.377;;
821;09/15/2020;16:00:00;19.662;;
822;09/15/2020;18:00:00;17.475;;
823;09/15/2020;20:00:00;15.951;;
824;09/15/2020;22:00:00;14.613;;
825;09/16/2020;00:00:00;13.558;;
826;09/16/2020;02:00:00;12.497;;
827;09/16/2020;04:00:00;11.528;;
828;09/16/2020;06:00:00;10.748;;
829;09/16/2020;08:00:00;10.063;;
830;09/16/2020;10:00:00;9.768;;
831;09/16/2020;12:00:00;13.846;;
832;09/16/2020;14:00:00;19.282;;
833;09/16/2020;16:00:00;19.282;;
834;09/16/2020;18:00:00;17.665;;
835;09/16/2020;20:00:00;15.951;;
836;09/16/2020;22:00:00;14.613;;
837;09/17/2020;00:00:00;13.076;;
838;09/17/2020;02:00:00;11.916;;
839;09/17/2020;04:00:00;10.944;;
840;09/17/2020;06:00:00;10.161;;
841;09/17/2020;08:00:00;9.571;;
842;09/17/2020;10:00:00;9.373;;
843;09/17/2020;12:00:00;13.654;;
844;09/17/2020;14:00:00;19.092;;
845;09/17/2020;16:00:00;19.758;;
846;09/17/2020;18:00:00;17.475;;
847;09/17/2020;20:00:00;15.091;;
848;09/17/2020;22:00:00;13.750;;
849;09/18/2020;00:00:00;12.690;;
850;09/18/2020;02:00:00;11.625;;
851;09/18/2020;04:00:00;10.748;;
852;09/18/2020;06:00:00;9.965;;
853;09/18/2020;08:00:00;9.275;;
854;09/18/2020;10:00:00;9.176;;
855;09/18/2020;12:00:00;13.269;;
856;09/18/2020;14:00:00;18.045;;
857;09/18/2020;16:00:00;18.331;;
858;09/18/2020;18:00:00;16.618;;
859;09/18/2020;20:00:00;14.804;;
860;09/18/2020;22:00:00;13.269;;
861;09/19/2020;00:00:00;12.207;;
862;09/19/2020;02:00:00;11.819;;
863;09/19/2020;04:00:00;11.528;;
864;09/19/2020;06:00:00;11.236;;
865;09/19/2020;08:00:00;11.041;;
866;09/19/2020;10:00:00;11.236;;
867;09/19/2020;12:00:00;12.980;;
868;09/19/2020;14:00:00;13.076;;
869;09/19/2020;16:00:00;13.846;;
870;09/19/2020;18:00:00;13.269;;
871;09/19/2020;20:00:00;12.594;;
872;09/19/2020;22:00:00;11.722;;
873;09/20/2020;00:00:00;10.846;;
874;09/20/2020;02:00:00;10.455;;
875;09/20/2020;04:00:00;10.259;;
876;09/20/2020;06:00:00;10.063;;
877;09/20/2020;08:00:00;9.768;;
878;09/20/2020;10:00:00;10.063;;
879;09/20/2020;12:00:00;10.944;;
880;09/20/2020;14:00:00;12.207;;
881;09/20/2020;16:00:00;13.365;;
882;09/20/2020;18:00:00;13.173;;
883;09/20/2020;20:00:00;12.304;;
884;09/20/2020;22:00:00;11.528;;
885;09/21/2020;00:00:00;11.041;;
886;09/21/2020;02:00:00;10.651;;
887;09/21/2020;04:00:00;10.357;;
888;09/21/2020;06:00:00;9.866;;
889;09/21/2020;08:00:00;9.373;;
890;09/21/2020;10:00:00;10.063;;
891;09/21/2020;12:00:00;12.304;;
892;09/21/2020;14:00:00;12.980;;
893;09/21/2020;16:00:00;13.269;;
894;09/21/2020;18:00:00;13.076;;
895;09/21/2020;20:00:00;12.207;;
896;09/21/2020;22:00:00;11.528;;
897;09/22/2020;00:00:00;11.041;;
898;09/22/2020;02:00:00;10.455;;
899;09/22/2020;04:00:00;10.161;;
900;09/22/2020;06:00:00;9.571;;
901;09/22/2020;08:00:00;9.472;;
902;09/22/2020;10:00:00;9.472;;
903;09/22/2020;12:00:00;10.651;;
904;09/22/2020;14:00:00;11.722;;
905;09/22/2020;16:00:00;11.916;;
906;09/22/2020;18:00:00;11.625;;
907;09/22/2020;20:00:00;11.139;;
908;09/22/2020;22:00:00;10.651;;
909;09/23/2020;00:00:00;10.259;;
910;09/23/2020;02:00:00;9.965;;
911;09/23/2020;04:00:00;9.669;;
912;09/23/2020;06:00:00;9.472;;
913;09/23/2020;08:00:00;9.176;;
914;09/23/2020;10:00:00;9.373;;
915;09/23/2020;12:00:00;11.236;;
916;09/23/2020;14:00:00;12.497;;
917;09/23/2020;16:00:00;13.269;;
918;09/23/2020;18:00:00;12.690;;
919;09/23/2020;20:00:00;11.722;;
920;09/23/2020;22:00:00;10.651;;
921;09/24/2020;00:00:00;10.063;;
922;09/24/2020;02:00:00;9.768;;
923;09/24/2020;04:00:00;9.472;;
924;09/24/2020;06:00:00;9.077;;
925;09/24/2020;08:00:00;8.879;;
926;09/24/2020;10:00:00;8.978;;
927;09/24/2020;12:00:00;9.965;;
928;09/24/2020;14:00:00;10.259;;
929;09/24/2020;16:00:00;10.161;;
930;09/24/2020;18:00:00;9.669;;
931;09/24/2020;20:00:00;9.077;;
932;09/24/2020;22:00:00;8.581;;
933;09/25/2020;00:00:00;8.282;;
934;09/25/2020;02:00:00;7.882;;
935;09/25/2020;04:00:00;7.481;;
936;09/25/2020;06:00:00;7.280;;
937;09/25/2020;08:00:00;5.860;;
938;09/25/2020;10:00:00;5.244;;
939;09/25/2020;12:00:00;7.079;;
940;09/25/2020;14:00:00;8.182;;
941;09/25/2020;16:00:00;6.573;;
942;09/25/2020;18:00:00;4.831;;
943;09/25/2020;20:00:00;4.102;;
944;09/25/2020;22:00:00;3.788;;
945;09/26/2020;00:00:00;3.788;;
946;09/26/2020;02:00:00;3.788;;
947;09/26/2020;04:00:00;3.683;;
948;09/26/2020;06:00:00;3.578;;
949;09/26/2020;08:00:00;3.472;;
950;09/26/2020;10:00:00;3.367;;
951;09/26/2020;12:00:00;3.472;;
952;09/26/2020;14:00:00;5.757;;
953;09/26/2020;16:00:00;6.268;;
954;09/26/2020;18:00:00;5.552;;
955;09/26/2020;20:00:00;4.623;;
956;09/26/2020;22:00:00;3.998;;
957;09/27/2020;00:00:00;3.155;;
958;09/27/2020;02:00:00;2.410;;
959;09/27/2020;04:00:00;1.764;;
960;09/27/2020;06:00:00;1.330;;
961;09/27/2020;08:00:00;1.003;;
962;09/27/2020;10:00:00;1.548;;
963;09/27/2020;12:00:00;3.788;;
964;09/27/2020;14:00:00;8.282;;
965;09/27/2020;16:00:00;8.282;;
966;09/27/2020;18:00:00;6.775;;
967;09/27/2020;20:00:00;5.450;;
968;09/27/2020;22:00:00;4.519;;
969;09/28/2020;00:00:00;3.893;;
970;09/28/2020;02:00:00;3.578;;
971;09/28/2020;04:00:00;3.367;;
972;09/28/2020;06:00:00;3.261;;
973;09/28/2020;08:00:00;3.155;;
974;09/28/2020;10:00:00;3.367;;
975;09/28/2020;12:00:00;5.141;;
976;09/28/2020;14:00:00;9.866;;
977;09/28/2020;16:00:00;12.013;;
978;09/28/2020;18:00:00;10.063;;
979;09/28/2020;20:00:00;8.382;;
980;09/28/2020;22:00:00;7.481;;
981;09/29/2020;00:00:00;6.877;;
982;09/29/2020;02:00:00;6.268;;
983;09/29/2020;04:00:00;5.860;;
984;09/29/2020;06:00:00;5.552;;
985;09/29/2020;08:00:00;5.037;;
986;09/29/2020;10:00:00;4.831;;
987;09/29/2020;12:00:00;8.082;;
988;09/29/2020;14:00:00;12.013;;
989;09/29/2020;16:00:00;12.980;;
990;09/29/2020;18:00:00;11.722;;
991;09/29/2020;20:00:00;10.357;;
992;09/29/2020;22:00:00;8.879;;
993;09/30/2020;00:00:00;7.782;;
994;09/30/2020;02:00:00;6.877;;
995;09/30/2020;04:00:00;6.166;;
996;09/30/2020;06:00:00;5.655;;
997;09/30/2020;08:00:00;5.244;;
998;09/30/2020;10:00:00;5.347;;
999;09/30/2020;12:00:00;8.779;;
1000;09/30/2020;14:00:00;13.846;;
1001;09/30/2020;16:00:00;14.613;;
1002;09/30/2020;18:00:00;12.594;;
1003;09/30/2020;20:00:00;10.553;;
1004;09/30/2020;22:00:00;8.978;;
1005;10/01/2020;00:00:00;7.782;;
1006;10/01/2020;02:00:00;6.775;;
1007;10/01/2020;04:00:00;5.962;;
1008;10/01/2020;06:00:00;5.244;;
1009;10/01/2020;08:00:00;4.831;;
1010;10/01/2020;10:00:00;4.727;;
1011;10/01/2020;12:00:00;8.282;;
1012;10/01/2020;14:00:00;9.866;;
1013;10/01/2020;16:00:00;9.275;;
1014;10/01/2020;18:00:00;8.879;;
1015;10/01/2020;20:00:00;8.382;;
1016;10/01/2020;22:00:00;7.782;;
1017;10/02/2020;00:00:00;7.381;;
1018;10/02/2020;02:00:00;7.079;;
1019;10/02/2020;04:00:00;6.978;;
1020;10/02/2020;06:00:00;6.775;;
1021;10/02/2020;08:00:00;6.471;;
1022;10/02/2020;10:00:00;6.573;;
1023;10/02/2020;12:00:00;6.775;;
1024;10/02/2020;14:00:00;6.877;;
1025;10/02/2020;16:00:00;6.775;;
1026;10/02/2020;18:00:00;6.674;;
1027;10/02/2020;20:00:00;6.370;;
1028;10/02/2020;22:00:00;6.064;;
1029;10/03/2020;00:00:00;6.268;;
1030;10/03/2020;02:00:00;6.064;;
1031;10/03/2020;04:00:00;5.860;;
1032;10/03/2020;06:00:00;5.244;;
1033;10/03/2020;08:00:00;4.311;;
1034;10/03/2020;10:00:00;4.311;;
1035;10/03/2020;12:00:00;5.037;;
1036;10/03/2020;14:00:00;5.450;;
1037;10/03/2020;16:00:00;6.370;;
1038;10/03/2020;18:00:00;5.757;;
1039;10/03/2020;20:00:00;5.244;;
1040;10/03/2020;22:00:00;4.519;;
1041;10/04/2020;00:00:00;3.683;;
1042;10/04/2020;02:00:00;3.367;;
1043;10/04/2020;04:00:00;3.261;;
1044;10/04/2020;06:00:00;3.155;;
1045;10/04/2020;08:00:00;3.261;;
1046;10/04/2020;10:00:00;3.261;;
1047;10/04/2020;12:00:00;3.261;;
1048;10/04/2020;14:00:00;3.261;;
1049;10/04/2020;16:00:00;3.578;;
1050;10/04/2020;18:00:00;3.788;;
1051;10/04/2020;20:00:00;3.788;;
1052;10/04/2020;22:00:00;3.049;;
1053;10/05/2020;00:00:00;2.837;;
1054;10/05/2020;02:00:00;2.730;;
1055;10/05/2020;04:00:00;2.730;;
1056;10/05/2020;06:00:00;2.837;;
1057;10/05/2020;08:00:00;2.517;;
1058;10/05/2020;10:00:00;2.837;;
1059;10/05/2020;12:00:00;3.788;;
1060;10/05/2020;14:00:00;7.882;;
1061;10/05/2020;16:00:00;8.282;;
1062;10/05/2020;18:00:00;7.582;;
1063;10/05/2020;20:00:00;6.471;;
1064;10/05/2020;22:00:00;5.552;;
1065;10/06/2020;00:00:00;5.037;;
1066;10/06/2020;02:00:00;4.831;;
1067;10/06/2020;04:00:00;4.519;;
1068;10/06/2020;06:00:00;3.683;;
1069;10/06/2020;08:00:00;3.578;;
1070;10/06/2020;10:00:00;3.788;;
1071;10/06/2020;12:00:00;4.934;;
1072;10/06/2020;14:00:00;6.064;;
1073;10/06/2020;16:00:00;6.268;;
1074;10/06/2020;18:00:00;6.166;;
1075;10/06/2020;20:00:00;5.860;;
1076;10/06/2020;22:00:00;5.552;;
1077;10/07/2020;00:00:00;5.037;;
1078;10/07/2020;02:00:00;4.311;;
1079;10/07/2020;04:00:00;3.893;;
1080;10/07/2020;06:00:00;3.788;;
1081;10/07/2020;08:00:00;3.472;;
1082;10/07/2020;10:00:00;3.472;;
1083;10/07/2020;12:00:00;5.655;;
1084;10/07/2020;14:00:00;9.571;;
1085;10/07/2020;16:00:00;11.139;;
1086;10/07/2020;18:00:00;9.176;;
1087;10/07/2020;20:00:00;7.381;;
1088;10/07/2020;22:00:00;5.860;;
1089;10/08/2020;00:00:00;4.727;;
1090;10/08/2020;02:00:00;3.893;;
1091;10/08/2020;04:00:00;3.367;;
1092;10/08/2020;06:00:00;2.837;;
1093;10/08/2020;08:00:00;2.517;;
1094;10/08/2020;10:00:00;2.410;;
1095;10/08/2020;12:00:00;5.757;;
1096;10/08/2020;14:00:00;10.259;;
1097;10/08/2020;16:00:00;12.690;;
1098;10/08/2020;18:00:00;10.651;;
1099;10/08/2020;20:00:00;8.680;;
1100;10/08/2020;22:00:00;7.179;;
1101;10/09/2020;00:00:00;6.064;;
1102;10/09/2020;02:00:00;5.244;;
1103;10/09/2020;04:00:00;4.623;;
1104;10/09/2020;06:00:00;3.998;;
1105;10/09/2020;08:00:00;3.472;;
1106;10/09/2020;10:00:00;3.788;;
1107;10/09/2020;12:00:00;6.166;;
1108;10/09/2020;14:00:00;9.965;;
1109;10/09/2020;16:00:00;11.334;;
1110;10/09/2020;18:00:00;10.259;;
1111;10/09/2020;20:00:00;8.581;;
1112;10/09/2020;22:00:00;7.179;;
1113;10/10/2020;00:00:00;5.962;;
1114;10/10/2020;02:00:00;5.141;;
1115;10/10/2020;04:00:00;4.311;;
1116;10/10/2020;06:00:00;3.683;;
1117;10/10/2020;08:00:00;3.049;;
1118;10/10/2020;10:00:00;2.837;;
1119;10/10/2020;12:00:00;5.450;;
1120;10/10/2020;14:00:00;9.571;;
1121;10/10/2020;16:00:00;9.275;;
1122;10/10/2020;18:00:00;8.182;;
1123;10/10/2020;20:00:00;6.877;;
1124;10/10/2020;22:00:00;6.064;;
1125;10/11/2020;00:00:00;5.450;;
1126;10/11/2020;02:00:00;4.934;;
1127;10/11/2020;04:00:00;4.519;;
1128;10/11/2020;06:00:00;4.102;;
1129;10/11/2020;08:00:00;3.472;;
1130;10/11/2020;10:00:00;3.261;;
1131;10/11/2020;12:00:00;3.683;;
1132;10/11/2020;14:00:00;4.934;;
1133;10/11/2020;16:00:00;6.471;;
1134;10/11/2020;18:00:00;5.450;;
1135;10/11/2020;20:00:00;4.207;;
1136;10/11/2020;22:00:00;3.367;;
1137;10/12/2020;00:00:00;2.837;;
1138;10/12/2020;02:00:00;2.517;;
1139;10/12/2020;04:00:00;1.980;;
1140;10/12/2020;06:00:00;1.439;;
1141;10/12/2020;08:00:00;0.893;;
1142;10/12/2020;10:00:00;0.784;;
1143;10/12/2020;12:00:00;2.837;;
1144;10/12/2020;14:00:00;6.775;;
1145;10/12/2020;16:00:00;9.176;;
1146;10/12/2020;18:00:00;6.573;;
1147;10/12/2020;20:00:00;4.831;;
1148;10/12/2020;22:00:00;3.893;;
1149;10/13/2020;00:00:00;2.730;;
1150;10/13/2020;02:00:00;1.872;;
1151;10/13/2020;04:00:00;1.112;;
1152;10/13/2020;06:00:00;0.784;;
1153;10/13/2020;08:00:00;0.563;;
1154;10/13/2020;10:00:00;0.453;;
1155;10/13/2020;12:00:00;0.893;;
1156;10/13/2020;14:00:00;3.788;;
1157;10/13/2020;16:00:00;5.244;;
1158;10/13/2020;18:00:00;5.141;;
1159;10/13/2020;20:00:00;4.311;;
1160;10/13/2020;22:00:00;3.472;;
1161;10/14/2020;00:00:00;3.155;;
1162;10/14/2020;02:00:00;2.837;;
1163;10/14/2020;04:00:00;2.410;;
1164;10/14/2020;06:00:00;2.195;;
1165;10/14/2020;08:00:00;1.439;;
1166;10/14/2020;10:00:00;1.112;;
1167;10/14/2020;12:00:00;3.155;;
1168;10/14/2020;14:00:00;6.064;;
1169;10/14/2020;16:00:00;6.471;;
1170;10/14/2020;18:00:00;5.450;;
1171;10/14/2020;20:00:00;4.519;;
1172;10/14/2020;22:00:00;3.261;;
1173;10/15/2020;00:00:00;2.837;;
1174;10/15/2020;02:00:00;2.624;;
1175;10/15/2020;04:00:00;2.517;;
1176;10/15/2020;06:00:00;2.517;;
1177;10/15/2020;08:00:00;2.303;;
1178;10/15/2020;10:00:00;2.410;;
1179;10/15/2020;12:00:00;2.837;;
1180;10/15/2020;14:00:00;3.683;;
1181;10/15/2020;16:00:00;3.472;;
1182;10/15/2020;18:00:00;2.517;;
1183;10/15/2020;20:00:00;2.195;;
1184;10/15/2020;22:00:00;2.088;;
1185;10/16/2020;00:00:00;1.872;;
1186;10/16/2020;02:00:00;1.548;;
1187;10/16/2020;04:00:00;1.439;;
1188;10/16/2020;06:00:00;1.439;;
1189;10/16/2020;08:00:00;1.330;;
1190;10/16/2020;10:00:00;1.439;;
1191;10/16/2020;12:00:00;3.049;;
1192;10/16/2020;14:00:00;4.519;;
1193;10/16/2020;16:00:00;5.244;;
1194;10/16/2020;18:00:00;4.727;;
1195;10/16/2020;20:00:00;3.998;;
1196;10/16/2020;22:00:00;3.578;;
1197;10/17/2020;00:00:00;3.155;;
1198;10/17/2020;02:00:00;2.303;;
1199;10/17/2020;04:00:00;1.548;;
1200;10/17/2020;06:00:00;1.003;;
1201;10/17/2020;08:00:00;0.674;;
1202;10/17/2020;10:00:00;0.563;;
1203;10/17/2020;12:00:00;1.548;;
1204;10/17/2020;14:00:00;4.415;;
1205;10/17/2020;16:00:00;7.983;;
1206;10/17/2020;18:00:00;5.655;;
1207;10/17/2020;20:00:00;3.788;;
1208;10/17/2020;22:00:00;2.517;;
1209;10/18/2020;00:00:00;1.656;;
1210;10/18/2020;02:00:00;1.003;;
1211;10/18/2020;04:00:00;0.674;;
1212;10/18/2020;06:00:00;0.453;;
1213;10/18/2020;08:00:00;0.343;;
1214;10/18/2020;10:00:00;0.343;;
1215;10/18/2020;12:00:00;0.453;;
1216;10/18/2020;14:00:00;3.049;;
1217;10/18/2020;16:00:00;6.978;;
1218;10/18/2020;18:00:00;4.934;;
1219;10/18/2020;20:00:00;3.049;;
1220;10/18/2020;22:00:00;1.872;;
1221;10/19/2020;00:00:00;1.003;;
1222;10/19/2020;02:00:00;0.674;;
1223;10/19/2020;04:00:00;0.453;;
1224;10/19/2020;06:00:00;0.343;;
1225;10/19/2020;08:00:00;0.232;;
1226;10/19/2020;10:00:00;-0.102;;
1227;10/19/2020;12:00:00;0.232;;
1228;10/19/2020;14:00:00;0.893;;
1229;10/19/2020;16:00:00;5.655;;
1230;10/19/2020;18:00:00;4.831;;
1231;10/19/2020;20:00:00;3.578;;
1232;10/19/2020;22:00:00;2.624;;
1233;10/20/2020;00:00:00;1.872;;
1234;10/20/2020;02:00:00;1.439;;
1235;10/20/2020;04:00:00;1.221;;
1236;10/20/2020;06:00:00;0.893;;
1237;10/20/2020;08:00:00;0.784;;
1238;10/20/2020;10:00:00;1.112;;
1239;10/20/2020;12:00:00;3.261;;
1240;10/20/2020;14:00:00;4.727;;
1241;10/20/2020;16:00:00;7.582;;
1242;10/20/2020;18:00:00;6.877;;
1243;10/20/2020;20:00:00;6.064;;
1244;10/20/2020;22:00:00;5.757;;
1245;10/21/2020;00:00:00;5.244;;
1246;10/21/2020;02:00:00;4.727;;
1247;10/21/2020;04:00:00;4.519;;
1248;10/21/2020;06:00:00;4.727;;
1249;10/21/2020;08:00:00;4.831;;
1250;10/21/2020;10:00:00;5.244;;
1251;10/21/2020;12:00:00;6.775;;
1252;10/21/2020;14:00:00;7.179;;
1253;10/21/2020;16:00:00;7.481;;
1254;10/21/2020;18:00:00;7.079;;
1255;10/21/2020;20:00:00;6.573;;
1256;10/21/2020;22:00:00;6.268;;
1257;10/22/2020;00:00:00;5.962;;
1258;10/22/2020;02:00:00;5.962;;
1259;10/22/2020;04:00:00;6.166;;
1260;10/22/2020;06:00:00;6.166;;
1261;10/22/2020;08:00:00;6.166;;
1262;10/22/2020;10:00:00;6.573;;
1263;10/22/2020;12:00:00;7.179;;
1264;10/22/2020;14:00:00;7.179;;
1265;10/22/2020;16:00:00;7.079;;
1266;10/22/2020;18:00:00;6.877;;
1267;10/22/2020;20:00:00;6.674;;
1268;10/22/2020;22:00:00;6.471;;
1269;10/23/2020;00:00:00;5.962;;
1270;10/23/2020;02:00:00;5.757;;
1271;10/23/2020;04:00:00;5.552;;
1272;10/23/2020;06:00:00;5.347;;
1273;10/23/2020;08:00:00;5.244;;
1274;10/23/2020;10:00:00;5.347;;
1275;10/23/2020;12:00:00;5.552;;
1276;10/23/2020;14:00:00;6.064;;
1277;10/23/2020;16:00:00;6.471;;
1278;10/23/2020;18:00:00;6.471;;
1279;10/23/2020;20:00:00;5.860;;
1280;10/23/2020;22:00:00;4.311;;
1281;10/24/2020;00:00:00;3.261;;
1282;10/24/2020;02:00:00;2.943;;
1283;10/24/2020;04:00:00;2.837;;
1284;10/24/2020;06:00:00;2.624;;
1285;10/24/2020;08:00:00;2.624;;
1286;10/24/2020;10:00:00;2.624;;
1287;10/24/2020;12:00:00;4.102;;
1288;10/24/2020;14:00:00;4.831;;
1289;10/24/2020;16:00:00;7.882;;
1290;10/24/2020;18:00:00;6.370;;
1291;10/24/2020;20:00:00;4.831;;
1292;10/24/2020;22:00:00;3.683;;
1293;10/25/2020;00:00:00;2.943;;
1294;10/25/2020;02:00:00;2.410;;
1295;10/25/2020;04:00:00;1.980;;
1296;10/25/2020;06:00:00;1.764;;
1297;10/25/2020;08:00:00;1.439;;
1298;10/25/2020;10:00:00;1.548;;
1299;10/25/2020;12:00:00;4.102;;
1300;10/25/2020;14:00:00;4.831;;
1301;10/25/2020;16:00:00;6.471;;
1302;10/25/2020;18:00:00;5.860;;
1303;10/25/2020;20:00:00;5.244;;
1304;10/25/2020;22:00:00;4.831;;
1305;10/26/2020;00:00:00;4.623;;
1306;10/26/2020;02:00:00;4.207;;
1307;10/26/2020;04:00:00;3.893;;
1308;10/26/2020;06:00:00;3.578;;
1309;10/26/2020;08:00:00;2.410;;
